-3,0.994268
-2.99,0.994209
-2.98,0.99415
-2.97,0.994091
-2.96,0.994025
-2.95,0.993965
-2.94,0.993905
-2.93,0.993838
-2.92,0.993776
-2.91,0.993709
-2.9,0.993647
-2.89,0.993578
-2.88,0.993515
-2.87,0.993446
-2.86,0.993376
-2.85,0.993306
-2.84,0.993241
-2.83,0.99317
-2.82,0.993098
-2.81,0.993026
-2.8,0.992954
-2.79,0.992875
-2.78,0.992802
-2.77,0.992728
-2.76,0.992654
-2.75,0.992573
-2.74,0.992497
-2.73,0.992422
-2.72,0.992339
-2.71,0.992257
-2.7,0.992179
-2.69,0.992095
-2.68,0.992011
-2.67,0.991926
-2.66,0.991847
-2.65,0.991761
-2.64,0.991674
-2.63,0.991587
-2.62,0.991493
-2.61,0.991405
-2.6,0.991316
-2.59,0.991227
-2.58,0.991131
-2.57,0.99104
-2.56,0.990943
-2.55,0.990845
-2.54,0.990753
-2.53,0.990654
-2.52,0.990554
-2.51,0.990454
-2.5,0.990353
-2.49,0.990251
-2.48,0.990149
-2.47,0.990046
-2.46,0.989936
-2.45,0.989832
-2.44,0.989721
-2.43,0.989615
-2.42,0.989502
-2.41,0.989389
-2.4,0.989275
-2.39,0.989166
-2.38,0.989051
-2.37,0.988929
-2.36,0.988811
-2.35,0.988694
-2.34,0.988575
-2.33,0.98845
-2.32,0.988329
-2.31,0.988202
-2.3,0.988074
-2.29,0.987945
-2.28,0.987816
-2.27,0.987685
-2.26,0.987554
-2.25,0.987421
-2.24,0.987282
-2.23,0.987148
-2.22,0.987007
-2.21,0.986871
-2.2,0.986728
-2.19,0.986584
-2.18,0.986439
-2.17,0.986293
-2.16,0.98614
-2.15,0.985992
-2.14,0.985843
-2.13,0.985687
-2.12,0.98553
-2.11,0.985372
-2.1,0.985213
-2.09,0.985052
-2.08,0.984891
-2.07,0.984722
-2.06,0.984558
-2.05,0.984387
-2.04,0.984215
-2.03,0.984048
-2.02,0.983867
-2.01,0.983691
-2,0.983514
-1.99,0.98333
-1.98,0.98315
-1.97,0.982963
-1.96,0.982775
-1.95,0.982585
-1.94,0.982394
-1.93,0.982195
-1.92,0.982002
-1.91,0.9818
-1.9,0.981598
-1.89,0.981393
-1.88,0.981188
-1.87,0.980974
-1.86,0.980766
-1.85,0.980549
-1.84,0.980331
-1.83,0.980112
-1.82,0.979885
-1.81,0.979662
-1.8,0.979431
-1.79,0.979199
-1.78,0.978965
-1.77,0.978729
-1.76,0.978486
-1.75,0.978246
-1.74,0.977999
-1.73,0.97775
-1.72,0.977493
-1.71,0.97724
-1.7,0.976979
-1.69,0.976716
-1.68,0.976451
-1.67,0.976184
-1.66,0.975909
-1.65,0.975632
-1.64,0.975353
-1.63,0.975065
-1.62,0.974781
-1.61,0.974489
-1.6,0.974194
-1.59,0.973891
-1.58,0.973592
-1.57,0.973285
-1.56,0.972974
-1.55,0.972656
-1.54,0.972334
-1.53,0.97201
-1.52,0.971684
-1.51,0.971348
-1.5,0.97101
-1.49,0.97067
-1.48,0.970326
-1.47,0.969973
-1.46,0.969618
-1.45,0.969253
-1.44,0.968885
-1.43,0.968515
-1.42,0.968141
-1.41,0.967758
-1.4,0.967371
-1.39,0.966975
-1.38,0.966576
-1.37,0.966173
-1.36,0.96576
-1.35,0.965344
-1.34,0.964925
-1.33,0.964495
-1.32,0.964062
-1.31,0.963618
-1.3,0.963171
-1.29,0.96272
-1.28,0.962258
-1.27,0.961786
-1.26,0.961316
-1.25,0.960828
-1.24,0.960343
-1.23,0.959841
-1.22,0.959341
-1.21,0.958823
-1.2,0.958307
-1.19,0.957779
-1.18,0.95724
-1.17,0.956696
-1.16,0.956141
-1.15,0.955573
-1.14,0.955
-1.13,0.954422
-1.12,0.953832
-1.11,0.953229
-1.1,0.952621
-1.09,0.952
-1.08,0.951366
-1.07,0.950726
-1.06,0.950072
-1.05,0.949413
-1.04,0.94874
-1.03,0.948053
-1.02,0.947352
-1.01,0.946638
-1,0.945916
-0.99,0.94518
-0.98,0.944436
-0.97,0.943671
-0.96,0.942897
-0.95,0.942109
-0.94,0.941298
-0.93,0.940485
-0.92,0.939649
-0.91,0.938797
-0.9,0.937928
-0.89,0.937043
-0.88,0.936148
-0.87,0.935228
-0.86,0.934291
-0.85,0.933335
-0.84,0.932362
-0.83,0.931369
-0.82,0.930358
-0.81,0.929327
-0.8,0.928269
-0.79,0.927191
-0.78,0.926092
-0.77,0.924972
-0.76,0.923815
-0.75,0.922644
-0.74,0.921443
-0.73,0.920219
-0.72,0.918964
-0.71,0.917684
-0.7,0.916372
-0.69,0.915027
-0.68,0.913655
-0.67,0.912249
-0.66,0.910808
-0.65,0.909338
-0.64,0.907823
-0.63,0.90627
-0.62,0.904687
-0.61,0.903055
-0.6,0.901383
-0.59,0.899669
-0.58,0.897903
-0.57,0.896093
-0.56,0.894229
-0.55,0.892317
-0.54,0.890349
-0.53,0.888322
-0.52,0.886235
-0.51,0.884086
-0.5,0.881873
-0.49,0.879593
-0.48,0.877237
-0.47,0.874801
-0.46,0.872292
-0.45,0.869699
-0.44,0.867008
-0.43,0.864236
-0.42,0.86136
-0.41,0.858377
-0.4,0.855282
-0.39,0.852072
-0.38,0.848741
-0.37,0.845265
-0.36,0.841658
-0.35,0.837893
-0.34,0.833974
-0.33,0.829873
-0.32,0.825592
-0.31,0.821111
-0.3,0.81641
-0.29,0.811477
-0.28,0.806288
-0.27,0.800817
-0.26,0.795049
-0.25,0.788965
-0.24,0.78251
-0.23,0.775648
-0.22,0.768362
-0.21,0.760585
-0.2,0.752254
-0.19,0.743327
-0.18,0.733699
-0.17,0.723296
-0.16,0.712003
-0.15,0.699675
-0.14,0.686143
-0.13,0.67121
-0.12,0.654627
-0.11,0.636026
-0.1,0.614998
-0.09,0.590925
-0.08,0.563008
-0.07,0.530065
-0.06,0.49039
-0.05,0.441269
-0.04,0.378141
-0.03,0.292662
-0.02,0.166949
-0.01,-0.0465992
