-0,-0.919277,-0.924339,-0.97434
0.01,-0.905962,-0.911122,-0.961395
0.02,-0.892783,-0.897916,-0.948538
0.03,-0.87985,-0.884958,-0.936027
0.04,-0.867044,-0.872236,-0.923594
0.05,-0.854469,-0.859632,-0.911484
0.06,-0.842011,-0.84725,-0.899444
0.07,-0.829669,-0.835081,-0.88759
0.08,-0.81764,-0.823015,-0.875916
0.09,-0.805617,-0.811053,-0.864524
0.1,-0.79389,-0.799384,-0.853187
0.11,-0.78226,-0.787807,-0.842011
0.12,-0.770636,-0.776322,-0.830991
0.13,-0.759374,-0.764928,-0.820221
0.14,-0.748198,-0.753797,-0.809494
0.15,-0.737107,-0.742833,-0.799003
0.16,-0.726265,-0.732028,-0.788552
0.17,-0.715499,-0.721298,-0.778324
0.18,-0.704889,-0.71072,-0.76813
0.19,-0.69435,-0.700289,-0.758236
0.2,-0.684035,-0.69,-0.748369
0.21,-0.673784,-0.679775,-0.7387
0.22,-0.663671,-0.669758,-0.729221
0.23,-0.653691,-0.659798,-0.719761
0.24,-0.64377,-0.650035,-0.710482
0.25,-0.634044,-0.640324,-0.701377
0.26,-0.624439,-0.630732,-0.692361
0.27,-0.614884,-0.621256,-0.683434
0.28,-0.605445,-0.611956,-0.674667
0.29,-0.596181,-0.602699,-0.665981
0.3,-0.586961,-0.593547,-0.657446
0.31,-0.577908,-0.58456,-0.648985
0.32,-0.568894,-0.575609,-0.640668
0.33,-0.55998,-0.566814,-0.632419
0.34,-0.55122,-0.558111,-0.624372
0.35,-0.542552,-0.549498,-0.616322
0.36,-0.533917,-0.540971,-0.608465
0.37,-0.525426,-0.532529,-0.600665
0.38,-0.51702,-0.524225,-0.592985
0.39,-0.508695,-0.515945,-0.585421
0.4,-0.500503,-0.507796,-0.577968
0.41,-0.492337,-0.499774,-0.570565
0.42,-0.484297,-0.491773,-0.563268
0.43,-0.476329,-0.483893,-0.556075
0.44,-0.468433,-0.476081,-0.548982
0.45,-0.460655,-0.468384,-0.541987
0.46,-0.452942,-0.460751,-0.535086
0.47,-0.445295,-0.45318,-0.528278
0.48,-0.437756,-0.445716,-0.521558
0.49,-0.430233,-0.438357,-0.514926
0.5,-0.42286,-0.431008,-0.508378
0.51,-0.415499,-0.423804,-0.501912
0.52,-0.408239,-0.416608,-0.495526
0.53,-0.401076,-0.409552,-0.489218
0.54,-0.393965,-0.402501,-0.482985
0.55,-0.386905,-0.395584,-0.476877
0.56,-0.379936,-0.388714,-0.47079
0.57,-0.373015,-0.381888,-0.464821
0.58,-0.366182,-0.375148,-0.45892
0.59,-0.359393,-0.368491,-0.453085
0.6,-0.352689,-0.361874,-0.447361
0.61,-0.346065,-0.355376,-0.441698
0.62,-0.339482,-0.348877,-0.436096
0.63,-0.332977,-0.342493,-0.430597
0.64,-0.326511,-0.336144,-0.425156
0.65,-0.320119,-0.329867,-0.419769
0.66,-0.313764,-0.323661,-0.414481
0.67,-0.307517,-0.317487,-0.409245
0.68,-0.301304,-0.311418,-0.404103
0.69,-0.295123,-0.305378,-0.39901
0.7,-0.289045,-0.299403,-0.393965
0.71,-0.282997,-0.293491,-0.389009
0.72,-0.27698,-0.287606,-0.38414
0.73,-0.271059,-0.281816,-0.379315
0.74,-0.265167,-0.276051,-0.374573
0.75,-0.259335,-0.270379,-0.369873
0.76,-0.253562,-0.264729,-0.365253
0.77,-0.247848,-0.259168,-0.360672
0.78,-0.242189,-0.253628,-0.35617
0.79,-0.236555,-0.248142,-0.351743
0.8,-0.231006,-0.24274,-0.347352
0.81,-0.225479,-0.237356,-0.343035
0.82,-0.220005,-0.232054,-0.33879
0.83,-0.214581,-0.226769,-0.334616
0.84,-0.209208,-0.221563,-0.330473
0.85,-0.203884,-0.216373,-0.326398
0.86,-0.198608,-0.211259,-0.322354
0.87,-0.19338,-0.20619,-0.318413
0.88,-0.188168,-0.201165,-0.314499
0.89,-0.183031,-0.196212,-0.31065
0.9,-0.177938,-0.191272,-0.306864
0.91,-0.172889,-0.186401,-0.303103
0.92,-0.167883,-0.181571,-0.299403
0.93,-0.162918,-0.17678,-0.295798
0.94,-0.157994,-0.172028,-0.292217
0.95,-0.153139,-0.167341,-0.288693
0.96,-0.148295,-0.162692,-0.285192
0.97,-0.14349,-0.158078,-0.281782
0.98,-0.13875,-0.153528,-0.278426
0.99,-0.134047,-0.149012,-0.275091
1,-0.12938,-0.14453,-0.271809
1.01,-0.124749,-0.140108,-0.268614
1.02,-0.120153,-0.135718,-0.265437
1.03,-0.115617,-0.131387,-0.262311
1.04,-0.111089,-0.127086,-0.259235
1.05,-0.10662,-0.122816,-0.256209
1.06,-0.102209,-0.118602,-0.253199
1.07,-0.0978042,-0.114417,-0.250271
1.08,-0.0934557,-0.110286,-0.24739
1.09,-0.0891375,-0.106183,-0.244556
1.1,-0.0848741,-0.102133,-0.241737
1.11,-0.0806152,-0.0981088,-0.238995
1.12,-0.0764342,-0.0941363,-0.236266
1.13,-0.0722567,-0.0902142,-0.233614
1.14,-0.0681312,-0.0863169,-0.230974
1.15,-0.0640327,-0.0824439,-0.22841
1.16,-0.0599846,-0.0786442,-0.225856
1.17,-0.0559624,-0.0748674,-0.223377
1.18,-0.0519658,-0.0711134,-0.220908
1.19,-0.0480176,-0.067406,-0.218481
1.2,-0.0441173,-0.0637444,-0.216095
1.21,-0.0402407,-0.0601279,-0.21378
1.22,-0.0363877,-0.0565321,-0.211474
1.23,-0.0325807,-0.0529803,-0.209208
1.24,-0.0287962,-0.0494718,-0.206981
1.25,-0.0250566,-0.0459827,-0.204793
1.26,-0.0213386,-0.0425592,-0.202644
1.27,-0.0176644,-0.039154,-0.200532
1.28,-0.0140333,-0.0357899,-0.198458
1.29,-0.0104224,-0.0324435,-0.196422
1.3,-0.0068536,-0.02916,-0.194422
1.31,-0.00330433,-0.0258933,-0.192458
1.32,0.000203911,-0.0226656,-0.190531
1.33,0.00369334,-0.0194765,-0.18861
1.34,0.00712118,-0.0163254,-0.186754
1.35,0.0105311,-0.0132119,-0.184904
1.36,0.0139234,-0.0101132,-0.183118
1.37,0.017277,-0.00707333,-0.181338
1.38,0.0205926,-0.00404763,-0.179621
1.39,0.0238706,-0.00107952,-0.177909
1.4,0.0271323,0.0018751,-0.176231
1.41,0.0303573,0.0047948,-0.174586
1.42,0.033546,0.00768,-0.172975
1.43,0.0366989,0.0105097,-0.171368
1.44,0.0398369,0.0133273,-0.169823
1.45,0.0429398,0.0161116,-0.168281
1.46,0.046008,0.018863,-0.166801
1.47,0.0490421,0.0215819,-0.165324
1.48,0.0520423,0.0242477,-0.163879
1.49,0.0550292,0.0269029,-0.162466
1.5,0.057983,0.0295266,-0.161056
1.51,0.0608842,0.0320985,-0.159706
1.52,0.0637729,0.0346605,-0.158359
1.53,0.0666494,0.0371921,-0.157042
1.54,0.0694745,0.0396732,-0.155757
1.55,0.0722683,0.0421246,-0.154474
1.56,0.0750508,0.0445671,-0.15325
1.57,0.0777832,0.0469602,-0.152028
1.58,0.0805046,0.0493245,-0.150836
1.59,0.0831769,0.0516605,-0.149675
1.6,0.0858388,0.0539683,-0.148515
1.61,0.0884713,0.0562482,-0.147386
1.62,0.0910747,0.0584806,-0.146286
1.63,0.0936306,0.0607057,-0.145215
1.64,0.0961769,0.0628839,-0.144146
1.65,0.0986951,0.065055,-0.143107
1.66,0.101185,0.06718,-0.142096
1.67,0.103648,0.0692787,-0.141088
1.68,0.106084,0.0713514,-0.140108
1.69,0.108474,0.0733788,-0.139157
1.7,0.110855,0.0754002,-0.138207
1.71,0.113211,0.0773769,-0.137286
1.72,0.115521,0.0793479,-0.136393
1.73,0.117824,0.0812747,-0.135502
1.74,0.120102,0.0831769,-0.134639
1.75,0.122335,0.0850547,-0.133777
1.76,0.124544,0.0868892,-0.132944
1.77,0.126745,0.0887187,-0.132138
1.78,0.128904,0.0905055,-0.131333
1.79,0.131038,0.0922686,-0.130556
1.8,0.133148,0.0940084,-0.129781
1.81,0.135233,0.0957249,-0.129033
1.82,0.137295,0.0974184,-0.128285
1.83,0.139315,0.0990889,-0.127566
1.84,0.14133,0.100718,-0.126874
1.85,0.143321,0.102343,-0.126182
1.86,0.145272,0.103928,-0.125492
1.87,0.1472,0.10549,-0.124828
1.88,0.149105,0.10703,-0.124192
1.89,0.150987,0.108548,-0.123557
1.9,0.152848,0.110025,-0.122922
1.91,0.154686,0.1115,-0.122314
1.92,0.156485,0.112953,-0.121707
1.93,0.158279,0.114367,-0.121127
1.94,0.160034,0.115759,-0.120574
1.95,0.161768,0.117149,-0.119995
1.96,0.163481,0.118499,-0.119443
1.97,0.165172,0.119829,-0.118917
1.98,0.166843,0.121138,-0.118392
1.99,0.168493,0.122426,-0.117868
2,0.170105,0.123694,-0.11737
2.01,0.171713,0.124941,-0.116872
2.02,0.173284,0.12615,-0.116401
2.03,0.174835,0.127357,-0.115931
2.04,0.176365,0.128544,-0.115461
2.05,0.177876,0.129711,-0.115017
2.06,0.17935,0.130841,-0.114573
2.07,0.180821,0.131968,-0.11413
2.08,0.182256,0.133076,-0.113713
2.09,0.183688,0.134164,-0.113297
2.1,0.185084,0.135215,-0.112907
2.11,0.18646,0.136265,-0.112491
2.12,0.187818,0.137295,-0.112101
2.13,0.189156,0.138306,-0.111738
2.14,0.190476,0.139298,-0.111349
2.15,0.191777,0.14027,-0.110986
2.16,0.193059,0.141224,-0.110649
2.17,0.194305,0.142159,-0.110286
2.18,0.19555,0.143075,-0.10995
2.19,0.19676,0.14399,-0.109613
2.2,0.197968,0.144868,-0.109277
2.21,0.199142,0.145746,-0.108967
2.22,0.200297,0.146604,-0.108657
2.23,0.201434,0.147445,-0.108347
2.24,0.20257,0.148266,-0.108063
2.25,0.203671,0.14907,-0.107754
2.26,0.204755,0.149872,-0.10747
2.27,0.20582,0.150639,-0.107187
2.28,0.206869,0.151405,-0.106929
2.29,0.207915,0.152153,-0.106646
2.3,0.208928,0.1529,-0.106389
2.31,0.209924,0.153611,-0.106131
2.32,0.210902,0.154322,-0.1059
2.33,0.211863,0.155015,-0.105643
2.34,0.212823,0.155689,-0.105412
2.35,0.213749,0.156364,-0.105181
2.36,0.214675,0.15702,-0.10495
2.37,0.215567,0.157658,-0.104719
2.38,0.216458,0.158279,-0.104513
2.39,0.217317,0.158899,-0.104283
2.4,0.218174,0.159501,-0.104077
2.41,0.219015,0.160103,-0.103872
2.42,0.219839,0.160687,-0.103668
2.43,0.220646,0.161254,-0.103488
2.44,0.221436,0.161802,-0.103283
2.45,0.222226,0.162351,-0.103104
2.46,0.222983,0.162882,-0.102925
2.47,0.223739,0.163412,-0.102746
2.48,0.224479,0.163926,-0.102567
2.49,0.225203,0.164438,-0.102388
2.5,0.225926,0.164933,-0.102235
2.51,0.226616,0.165411,-0.102056
2.52,0.227306,0.165889,-0.101903
2.53,0.22798,0.166349,-0.101749
2.54,0.228638,0.166809,-0.101596
2.55,0.229279,0.167251,-0.101443
2.56,0.22992,0.167677,-0.10129
2.57,0.230544,0.168119,-0.101162
2.58,0.231153,0.168527,-0.101009
2.59,0.231761,0.168934,-0.100882
2.6,0.232352,0.169341,-0.100754
2.61,0.232928,0.169732,-0.100627
2.62,0.233488,0.170122,-0.1005
2.63,0.234048,0.170494,-0.100372
2.64,0.234591,0.170867,-0.100245
2.65,0.235119,0.171222,-0.100117
2.66,0.235646,0.171578,-0.100016
2.67,0.236157,0.171933,-0.0998882
2.68,0.236668,0.172271,-0.0997864
2.69,0.237164,0.172592,-0.0996846
2.7,0.237643,0.17293,-0.0995574
2.71,0.238122,0.17325,-0.0994556
2.72,0.238585,0.173554,-0.0993538
2.73,0.239033,0.173858,-0.0992521
2.74,0.239481,0.174161,-0.0991758
2.75,0.239928,0.174447,-0.0990741
2.76,0.240344,0.174734,-0.0989724
2.77,0.240775,0.17502,-0.0988962
2.78,0.24119,0.175289,-0.0987945
2.79,0.24159,0.175559,-0.0987183
2.8,0.241975,0.175811,-0.0986166
2.81,0.242374,0.17608,-0.0985404
2.82,0.242743,0.176332,-0.0984642
2.83,0.243127,0.176567,-0.098388
2.84,0.24348,0.176819,-0.0983119
2.85,0.243848,0.177054,-0.0982357
2.86,0.244185,0.177272,-0.0981595
2.87,0.244537,0.177507,-0.0980834
2.88,0.244874,0.177725,-0.0980072
2.89,0.245196,0.177943,-0.0979311
2.9,0.245517,0.178144,-0.0978803
2.91,0.245838,0.178362,-0.0978042
2.92,0.246144,0.178563,-0.0977535
2.93,0.24645,0.178764,-0.0976774
2.94,0.24674,0.178948,-0.0976266
2.95,0.24703,0.179133,-0.0975506
2.96,0.247305,0.179317,-0.0974998
2.97,0.247595,0.179501,-0.0974491
2.98,0.247854,0.179685,-0.0973984
2.99,0.248129,0.179852,-0.0973223
3,0.248388,0.180019,-0.0972716
3.01,0.248647,0.180186,-0.0972209
3.02,0.248891,0.180354,-0.0971703
3.03,0.249134,0.180504,-0.0971196
3.04,0.249378,0.180671,-0.0970689
3.05,0.249606,0.180821,-0.0970182
3.06,0.249835,0.180972,-0.0969929
3.07,0.250063,0.181105,-0.0969422
3.08,0.250276,0.181255,-0.0968915
3.09,0.250488,0.181389,-0.0968409
3.1,0.250701,0.181522,-0.0968155
3.11,0.250914,0.181656,-0.0967649
3.12,0.251111,0.181789,-0.0967142
3.13,0.251309,0.181906,-0.0966889
3.14,0.251506,0.182039,-0.0966382
3.15,0.251688,0.182156,-0.0966129
3.16,0.25187,0.182273,-0.0965623
3.17,0.252052,0.182389,-0.0965369
3.18,0.252234,0.182506,-0.0964863
3.19,0.252401,0.182623,-0.096461
3.2,0.252568,0.182722,-0.0964357
3.21,0.252734,0.182839,-0.096385
3.22,0.252901,0.182939,-0.0963597
3.23,0.253053,0.183039,-0.0963344
3.24,0.253204,0.183139,-0.0963091
3.25,0.253355,0.183239,-0.0962585
3.26,0.253507,0.183322,-0.0962332
3.27,0.253658,0.183422,-0.0962079
3.28,0.253794,0.183505,-0.0961826
3.29,0.253931,0.183605,-0.0961573
3.3,0.254067,0.183688,-0.096132
3.31,0.254203,0.183771,-0.0961067
3.32,0.254339,0.183854,-0.0960814
3.33,0.25446,0.183937,-0.0960561
3.34,0.254581,0.18402,-0.0960308
3.35,0.254702,0.184087,-0.0960055
3.36,0.254823,0.18417,-0.0959802
3.37,0.254944,0.184237,-0.0959549
3.38,0.255049,0.18432,-0.0959296
3.39,0.25517,0.184386,-0.0959043
3.4,0.255276,0.184453,-0.095879
3.41,0.255382,0.184519,-0.0958537
3.42,0.255487,0.184586,-0.0958537
3.43,0.255578,0.184652,-0.0958284
3.44,0.255684,0.184718,-0.0958031
3.45,0.255774,0.184768,-0.0957778
3.46,0.25588,0.184835,-0.0957778
3.47,0.25597,0.184901,-0.0957525
3.48,0.256061,0.184951,-0.0957272
3.49,0.256151,0.185001,-0.095702
3.5,0.256227,0.185067,-0.095702
3.51,0.256317,0.185117,-0.0956767
3.52,0.256408,0.185167,-0.0956514
3.53,0.256483,0.185217,-0.0956514
3.54,0.256559,0.185266,-0.0956261
3.55,0.256634,0.185316,-0.0956261
3.56,0.256709,0.185366,-0.0956008
3.57,0.256785,0.185416,-0.0955756
3.58,0.25686,0.185466,-0.0955756
3.59,0.256935,0.185499,-0.0955503
3.6,0.256996,0.185548,-0.0955503
3.61,0.257071,0.185598,-0.095525
3.62,0.257131,0.185631,-0.095525
3.63,0.257207,0.185681,-0.0954997
3.64,0.257267,0.185714,-0.0954997
3.65,0.257327,0.185748,-0.0954744
3.66,0.257387,0.185797,-0.0954744
3.67,0.257448,0.18583,-0.0954492
3.68,0.257508,0.185864,-0.0954492
3.69,0.257553,0.185897,-0.0954492
3.7,0.257613,0.18593,-0.0954239
3.71,0.257674,0.185963,-0.0954239
3.72,0.257719,0.185996,-0.0953986
3.73,0.257779,0.186029,-0.0953986
3.74,0.257824,0.186063,-0.0953733
3.75,0.257869,0.186096,-0.0953733
3.76,0.257914,0.186129,-0.0953733
3.77,0.257975,0.186162,-0.0953481
3.78,0.25802,0.186195,-0.0953481
3.79,0.258065,0.186212,-0.0953481
3.8,0.25811,0.186245,-0.0953228
3.81,0.25814,0.186278,-0.0953228
3.82,0.258185,0.186295,-0.0953228
3.83,0.25823,0.186328,-0.0952975
3.84,0.258276,0.186344,-0.0952975
3.85,0.258306,0.186378,-0.0952975
3.86,0.258351,0.186394,-0.0952723
3.87,0.258381,0.186427,-0.0952723
3.88,0.258426,0.186444,-0.0952723
3.89,0.258456,0.18646,-0.0952723
3.9,0.258486,0.186494,-0.095247
3.91,0.258531,0.18651,-0.095247
3.92,0.258561,0.186527,-0.095247
3.93,0.258591,0.18656,-0.095247
3.94,0.258621,0.186576,-0.0952217
3.95,0.258652,0.186593,-0.0952217
3.96,0.258682,0.18661,-0.0952217
3.97,0.258712,0.186626,-0.0952217
3.98,0.258742,0.186643,-0.0951965
3.99,0.258772,0.186676,-0.0951965
4,0.258802,0.186692,-0.0951965
4.01,0.258832,0.186709,-0.0951965
4.02,0.258862,0.186725,-0.0951965
4.03,0.258877,0.186742,-0.0951712
4.04,0.258907,0.186759,-0.0951712
4.05,0.258937,0.186775,-0.0951712
4.06,0.258952,0.186775,-0.0951712
4.07,0.258982,0.186792,-0.0951712
4.08,0.258997,0.186808,-0.0951459
4.09,0.259027,0.186825,-0.0951459
4.1,0.259042,0.186841,-0.0951459
4.11,0.259072,0.186858,-0.0951459
4.12,0.259087,0.186875,-0.0951459
4.13,0.259117,0.186875,-0.0951459
4.14,0.259132,0.186891,-0.0951207
4.15,0.259148,0.186908,-0.0951207
4.16,0.259178,0.186924,-0.0951207
4.17,0.259193,0.186924,-0.0951207
4.18,0.259208,0.186941,-0.0951207
4.19,0.259223,0.186957,-0.0951207
4.2,0.259253,0.186957,-0.0951207
4.21,0.259268,0.186974,-0.0950954
4.22,0.259283,0.18699,-0.0950954
4.23,0.259298,0.18699,-0.0950954
4.24,0.259313,0.187007,-0.0950954
4.25,0.259328,0.187007,-0.0950954
4.26,0.259343,0.187024,-0.0950954
4.27,0.259358,0.18704,-0.0950954
4.28,0.259373,0.18704,-0.0950954
4.29,0.259388,0.187057,-0.0950702
4.3,0.259403,0.187057,-0.0950702
4.31,0.259418,0.187073,-0.0950702
4.32,0.259433,0.187073,-0.0950702
4.33,0.259448,0.18709,-0.0950702
4.34,0.259448,0.18709,-0.0950702
4.35,0.259463,0.187106,-0.0950702
4.36,0.259478,0.187106,-0.0950702
4.37,0.259493,0.187123,-0.0950702
4.38,0.259508,0.187123,-0.0950702
4.39,0.259508,0.187139,-0.0950449
4.4,0.259523,0.187139,-0.0950449
4.41,0.259538,0.187139,-0.0950449
4.42,0.259553,0.187156,-0.0950449
4.43,0.259553,0.187156,-0.0950449
4.44,0.259568,0.187173,-0.0950449
4.45,0.259583,0.187173,-0.0950449
4.46,0.259583,0.187173,-0.0950449
4.47,0.259598,0.187189,-0.0950449
4.48,0.259613,0.187189,-0.0950449
4.49,0.259613,0.187189,-0.0950449
4.5,0.259628,0.187206,-0.0950449
4.51,0.259628,0.187206,-0.0950449
4.52,0.259643,0.187206,-0.0950449
4.53,0.259643,0.187222,-0.0950196
4.54,0.259658,0.187222,-0.0950196
4.55,0.259673,0.187222,-0.0950196
4.56,0.259673,0.187239,-0.0950196
4.57,0.259688,0.187239,-0.0950196
4.58,0.259688,0.187239,-0.0950196
4.59,0.259688,0.187239,-0.0950196
4.6,0.259703,0.187255,-0.0950196
4.61,0.259703,0.187255,-0.0950196
4.62,0.259718,0.187255,-0.0950196
4.63,0.259718,0.187255,-0.0950196
4.64,0.259733,0.187272,-0.0950196
4.65,0.259733,0.187272,-0.0950196
4.66,0.259748,0.187272,-0.0950196
4.67,0.259748,0.187272,-0.0950196
4.68,0.259748,0.187288,-0.0950196
4.69,0.259763,0.187288,-0.0950196
4.7,0.259763,0.187288,-0.0950196
4.71,0.259763,0.187288,-0.0950196
4.72,0.259778,0.187288,-0.0949944
4.73,0.259778,0.187305,-0.0949944
4.74,0.259793,0.187305,-0.0949944
4.75,0.259793,0.187305,-0.0949944
4.76,0.259793,0.187305,-0.0949944
4.77,0.259808,0.187305,-0.0949944
4.78,0.259808,0.187322,-0.0949944
4.79,0.259808,0.187322,-0.0949944
4.8,0.259808,0.187322,-0.0949944
4.81,0.259823,0.187322,-0.0949944
4.82,0.259823,0.187322,-0.0949944
4.83,0.259823,0.187322,-0.0949944
4.84,0.259838,0.187338,-0.0949944
4.85,0.259838,0.187338,-0.0949944
4.86,0.259838,0.187338,-0.0949944
4.87,0.259838,0.187338,-0.0949944
4.88,0.259853,0.187338,-0.0949944
4.89,0.259853,0.187338,-0.0949944
4.9,0.259853,0.187338,-0.0949944
4.91,0.259853,0.187355,-0.0949944
4.92,0.259853,0.187355,-0.0949944
4.93,0.259868,0.187355,-0.0949944
4.94,0.259868,0.187355,-0.0949944
4.95,0.259868,0.187355,-0.0949944
4.96,0.259868,0.187355,-0.0949944
4.97,0.259883,0.187355,-0.0949944
4.98,0.259883,0.187355,-0.0949944
4.99,0.259883,0.187355,-0.0949944
5,0.259883,0.187371,-0.0949944
5.01,0.259883,0.187371,-0.0949944
5.02,0.259883,0.187371,-0.0949944
5.03,0.259898,0.187371,-0.0949944
5.04,0.259898,0.187371,-0.0949944
5.05,0.259898,0.187371,-0.0949944
5.06,0.259898,0.187371,-0.0949944
5.07,0.259898,0.187371,-0.0949944
5.08,0.259898,0.187371,-0.0949944
5.09,0.259913,0.187371,-0.0949691
5.1,0.259913,0.187388,-0.0949691
5.11,0.259913,0.187388,-0.0949691
5.12,0.259913,0.187388,-0.0949691
5.13,0.259913,0.187388,-0.0949691
5.14,0.259913,0.187388,-0.0949691
5.15,0.259913,0.187388,-0.0949691
5.16,0.259928,0.187388,-0.0949691
5.17,0.259928,0.187388,-0.0949691
5.18,0.259928,0.187388,-0.0949691
5.19,0.259928,0.187388,-0.0949691
5.2,0.259928,0.187388,-0.0949691
5.21,0.259928,0.187388,-0.0949691
5.22,0.259928,0.187388,-0.0949691
5.23,0.259928,0.187388,-0.0949691
5.24,0.259943,0.187404,-0.0949691
5.25,0.259943,0.187404,-0.0949691
5.26,0.259943,0.187404,-0.0949691
5.27,0.259943,0.187404,-0.0949691
5.28,0.259943,0.187404,-0.0949691
5.29,0.259943,0.187404,-0.0949691
5.3,0.259943,0.187404,-0.0949691
5.31,0.259943,0.187404,-0.0949691
5.32,0.259943,0.187404,-0.0949691
5.33,0.259943,0.187404,-0.0949691
5.34,0.259943,0.187404,-0.0949691
5.35,0.259958,0.187404,-0.0949691
5.36,0.259958,0.187404,-0.0949691
5.37,0.259958,0.187404,-0.0949691
5.38,0.259958,0.187404,-0.0949691
5.39,0.259958,0.187404,-0.0949691
5.4,0.259958,0.187404,-0.0949691
5.41,0.259958,0.187404,-0.0949691
5.42,0.259958,0.187404,-0.0949691
5.43,0.259958,0.187404,-0.0949691
5.44,0.259958,0.187421,-0.0949691
5.45,0.259958,0.187421,-0.0949691
5.46,0.259958,0.187421,-0.0949691
5.47,0.259958,0.187421,-0.0949691
5.48,0.259974,0.187421,-0.0949691
5.49,0.259974,0.187421,-0.0949691
5.5,0.259974,0.187421,-0.0949691
5.51,0.259974,0.187421,-0.0949691
5.52,0.259974,0.187421,-0.0949691
5.53,0.259974,0.187421,-0.0949691
5.54,0.259974,0.187421,-0.0949691
5.55,0.259974,0.187421,-0.0949691
5.56,0.259974,0.187421,-0.0949691
5.57,0.259974,0.187421,-0.0949691
5.58,0.259974,0.187421,-0.0949691
5.59,0.259974,0.187421,-0.0949691
5.6,0.259974,0.187421,-0.0949691
5.61,0.259974,0.187421,-0.0949691
5.62,0.259974,0.187421,-0.0949691
5.63,0.259974,0.187421,-0.0949691
5.64,0.259974,0.187421,-0.0949691
5.65,0.259974,0.187421,-0.0949691
5.66,0.259974,0.187421,-0.0949691
5.67,0.259974,0.187421,-0.0949691
5.68,0.259974,0.187421,-0.0949691
5.69,0.259989,0.187421,-0.0949691
5.7,0.259989,0.187421,-0.0949691
5.71,0.259989,0.187421,-0.0949691
5.72,0.259989,0.187421,-0.0949691
5.73,0.259989,0.187421,-0.0949691
5.74,0.259989,0.187421,-0.0949691
5.75,0.259989,0.187421,-0.0949691
5.76,0.259989,0.187421,-0.0949691
5.77,0.259989,0.187421,-0.0949691
5.78,0.259989,0.187421,-0.0949691
5.79,0.259989,0.187421,-0.0949691
5.8,0.259989,0.187421,-0.0949691
5.81,0.259989,0.187421,-0.0949691
5.82,0.259989,0.187421,-0.0949691
5.83,0.259989,0.187437,-0.0949691
5.84,0.259989,0.187437,-0.0949691
5.85,0.259989,0.187437,-0.0949691
5.86,0.259989,0.187437,-0.0949691
5.87,0.259989,0.187437,-0.0949691
5.88,0.259989,0.187437,-0.0949691
5.89,0.259989,0.187437,-0.0949691
5.9,0.259989,0.187437,-0.0949691
5.91,0.259989,0.187437,-0.0949691
5.92,0.259989,0.187437,-0.0949691
5.93,0.259989,0.187437,-0.0949691
5.94,0.259989,0.187437,-0.0949691
5.95,0.259989,0.187437,-0.0949691
5.96,0.259989,0.187437,-0.0949691
5.97,0.259989,0.187437,-0.0949691
5.98,0.259989,0.187437,-0.0949691
5.99,0.259989,0.187437,-0.0949691
6,0.259989,0.187437,-0.0949691
